geneID,KO
TRINITY_DN103218_c0_g1,K03126
TRINITY_DN66931_c0_g1,K00698
TRINITY_DN156007_c0_g1,K19863
TRINITY_DN102896_c0_g1,K07937
TRINITY_DN132231_c0_g1,K14795
TRINITY_DN103920_c2_g1,K25614
TRINITY_DN105265_c0_g1,K11470
TRINITY_DN87298_c0_g1,K23284
TRINITY_DN122184_c2_g2,K00327
TRINITY_DN103447_c0_g5,K14387
TRINITY_DN106657_c0_g1,K08658
TRINITY_DN120228_c2_g2,K23234
TRINITY_DN132302_c0_g1,K03424
TRINITY_DN121479_c0_g4,K11807
TRINITY_DN109691_c0_g3,K02263
TRINITY_DN115878_c1_g4,K04412
TRINITY_DN193937_c0_g1,K12846
TRINITY_DN112349_c0_g4,K01301
TRINITY_DN102202_c0_g2,K07432
TRINITY_DN108522_c4_g3,K14860
TRINITY_DN112861_c1_g8,K19761
TRINITY_DN115656_c2_g1,K10373
TRINITY_DN111846_c1_g2,K05756
TRINITY_DN120363_c0_g3,K14445
TRINITY_DN93964_c0_g1,K11437
TRINITY_DN87759_c0_g1,K14165
TRINITY_DN114129_c0_g1,K12602
TRINITY_DN113763_c0_g1,K01915
TRINITY_DN105969_c0_g2,K24419
TRINITY_DN144512_c0_g2,K10669
TRINITY_DN113311_c2_g2,K13207
TRINITY_DN111233_c0_g2,K14785
TRINITY_DN94473_c0_g3,K06129
TRINITY_DN111430_c0_g1,K02684
TRINITY_DN165265_c0_g1,K10802
TRINITY_DN129968_c0_g1,K11094
TRINITY_DN115747_c0_g2,K07424
TRINITY_DN84846_c0_g1,K03952
TRINITY_DN100440_c0_g1,K06975
TRINITY_DN113530_c0_g1,K11673
TRINITY_DN100124_c4_g1,K08009
TRINITY_DN116757_c0_g4,K09490
TRINITY_DN106713_c0_g2,K07305
TRINITY_DN226755_c0_g1,K10425
TRINITY_DN111549_c0_g2,K24626
TRINITY_DN101196_c0_g1,K14394
TRINITY_DN133785_c0_g1,K03626
TRINITY_DN191180_c0_g1,K12322
TRINITY_DN102356_c0_g1,K06971
TRINITY_DN120474_c0_g1,K05657
TRINITY_DN113878_c0_g2,K01487
TRINITY_DN89491_c0_g2,K09250
TRINITY_DN113311_c2_g2,K13207
TRINITY_DN106183_c0_g1,K07933
TRINITY_DN114627_c0_g6,K01719
TRINITY_DN100781_c0_g1,K23284
TRINITY_DN86289_c0_g1,K14611
TRINITY_DN91672_c0_g2,K23284
TRINITY_DN97057_c0_g1,K02964
TRINITY_DN88613_c0_g1,K23284
TRINITY_DN105537_c0_g2,K07560
TRINITY_DN101454_c0_g1,K10669
TRINITY_DN12807_c0_g2,K14753
TRINITY_DN121846_c1_g2,K10799
TRINITY_DN100027_c0_g1,K00940
TRINITY_DN22941_c0_g2,K23902
TRINITY_DN150043_c0_g1,K01530
TRINITY_DN101987_c0_g1,K02183
TRINITY_DN113294_c0_g2,K10356
TRINITY_DN6790_c0_g1,K11247
TRINITY_DN115152_c0_g2,K01148
TRINITY_DN101802_c1_g9,K14946
TRINITY_DN116083_c1_g1,K00453
TRINITY_DN153007_c0_g1,K06689
TRINITY_DN101306_c0_g1,K00417
TRINITY_DN98081_c0_g1,K16817
TRINITY_DN85849_c0_g2,K07881
TRINITY_DN127523_c0_g1,K06172
TRINITY_DN104229_c0_g3,K22647
TRINITY_DN112690_c0_g1,K03783
TRINITY_DN108733_c1_g2,K17452
TRINITY_DN120094_c1_g3,K10158
TRINITY_DN113975_c1_g3,K23284
TRINITY_DN166572_c0_g1,K01520
TRINITY_DN105547_c0_g3,K04555
TRINITY_DN116465_c0_g2,K02870
TRINITY_DN128069_c0_g1,K14415
TRINITY_DN110392_c0_g3,K03111
TRINITY_DN165361_c0_g1,K20301
TRINITY_DN93739_c2_g1,K16817
TRINITY_DN96715_c0_g3,K03094
TRINITY_DN97058_c1_g2,K02187
TRINITY_DN108745_c0_g1,K18208
TRINITY_DN105830_c2_g1,K03105
TRINITY_DN120442_c0_g1,K10587
TRINITY_DN72173_c0_g1,K02985
TRINITY_DN196004_c0_g1,K02925
TRINITY_DN111129_c0_g2,K17425
TRINITY_DN102760_c0_g1,K03098
TRINITY_DN118684_c1_g1,K00827
TRINITY_DN91520_c0_g1,K00432
TRINITY_DN145164_c0_g1,K04224
TRINITY_DN83484_c0_g1,K23284
TRINITY_DN225454_c0_g1,K09510
TRINITY_DN165107_c0_g1,K02537
TRINITY_DN102954_c1_g1,K00825
TRINITY_DN121067_c0_g4,K18470
TRINITY_DN106279_c0_g2,K01025
TRINITY_DN106743_c0_g1,K02183
TRINITY_DN17034_c0_g1,K00856
TRINITY_DN94798_c0_g1,K07885
TRINITY_DN111128_c1_g2,K06129
TRINITY_DN108546_c0_g18,K02997
TRINITY_DN149376_c0_g1,K05402
TRINITY_DN110822_c0_g7,K01527
TRINITY_DN116054_c0_g1,K00927
TRINITY_DN110997_c0_g7,K23284
TRINITY_DN108582_c4_g1,K01047
TRINITY_DN89071_c0_g1,K23284
TRINITY_DN103021_c0_g1,K15324
TRINITY_DN117036_c1_g1,K03263
TRINITY_DN105756_c0_g1,K22825
TRINITY_DN123553_c0_g1,K00876
TRINITY_DN99095_c0_g2,K15118
TRINITY_DN97381_c0_g1,K15203
TRINITY_DN117918_c3_g1,K21843
TRINITY_DN117292_c0_g1,K13704
TRINITY_DN104085_c0_g2,K02183
TRINITY_DN222358_c0_g1,K10704
TRINITY_DN106483_c1_g1,K02183
TRINITY_DN119544_c1_g2,K13780
TRINITY_DN40604_c0_g1,K10418
TRINITY_DN101049_c2_g3,K23284
TRINITY_DN101141_c1_g2,K18932
TRINITY_DN108933_c0_g1,K03424
TRINITY_DN108519_c0_g1,K06689
TRINITY_DN90654_c0_g1,K00799
TRINITY_DN89627_c0_g1,K02183
TRINITY_DN94270_c0_g1,K04798
TRINITY_DN104775_c1_g3,K10373
TRINITY_DN111052_c3_g1,K02187
TRINITY_DN101327_c0_g2,K24956
TRINITY_DN92861_c0_g2,K17795
TRINITY_DN93102_c0_g1,K02183
TRINITY_DN110252_c0_g3,K01737
TRINITY_DN111907_c0_g2,K01183
TRINITY_DN107921_c1_g2,K02183
TRINITY_DN115978_c0_g2,K15272
TRINITY_DN104085_c0_g1,K02183
TRINITY_DN12075_c0_g1,K09549
TRINITY_DN113962_c0_g3,K04402
TRINITY_DN100589_c0_g6,K14156
TRINITY_DN116802_c0_g1,K19589
TRINITY_DN108061_c0_g3,K06689
TRINITY_DN28411_c0_g1,K11511
TRINITY_DN117977_c0_g2,K12572
TRINITY_DN120079_c2_g2,K14313
TRINITY_DN86630_c0_g1,K03098
TRINITY_DN108709_c0_g1,K08669
TRINITY_DN111918_c0_g1,K01047
TRINITY_DN113364_c2_g1,K02183
TRINITY_DN115512_c2_g1,K23114
TRINITY_DN23681_c0_g1,K08752
TRINITY_DN4059_c0_g2,K14753
TRINITY_DN113621_c0_g1,K03236
TRINITY_DN114587_c0_g1,K15322
TRINITY_DN120922_c0_g3,K23677
TRINITY_DN82131_c0_g1,K25304
TRINITY_DN116601_c0_g1,K13868
TRINITY_DN117229_c0_g1,K14308
TRINITY_DN120370_c0_g1,K15259
TRINITY_DN112751_c0_g1,K12859
TRINITY_DN113434_c0_g1,K06275
TRINITY_DN102455_c0_g2,K20301
TRINITY_DN111298_c0_g1,K18161
TRINITY_DN115195_c0_g1,K10598
TRINITY_DN110395_c0_g1,K01904
TRINITY_DN92508_c0_g1,K15139
TRINITY_DN117562_c0_g6,K15365
TRINITY_DN82660_c0_g1,K05759
TRINITY_DN14245_c0_g2,K02893
TRINITY_DN110074_c0_g2,K17867
TRINITY_DN114212_c2_g5,K22544
TRINITY_DN188923_c0_g1,K19730
TRINITY_DN116730_c0_g1,K22470
TRINITY_DN6705_c0_g1,K02128
TRINITY_DN99564_c1_g2,K22764
TRINITY_DN76156_c0_g1,K03950
TRINITY_DN74834_c0_g2,K09250
TRINITY_DN100124_c4_g1,K08009
TRINITY_DN106958_c0_g4,K01444
TRINITY_DN92128_c0_g1,K22066
TRINITY_DN207342_c0_g1,K09022
TRINITY_DN113410_c0_g4,K17095
TRINITY_DN107830_c0_g5,K09022
TRINITY_DN91341_c0_g3,K01166
TRINITY_DN100279_c1_g1,K24419
TRINITY_DN104513_c0_g1,K13121
TRINITY_DN118484_c0_g2,K03873
TRINITY_DN33071_c0_g1,K02932
TRINITY_DN95041_c0_g1,K11251
TRINITY_DN95194_c1_g3,K10478
TRINITY_DN93211_c0_g2,K13299
TRINITY_DN119400_c0_g1,K04721
TRINITY_DN117770_c0_g9,K23284
TRINITY_DN86903_c0_g1,K08752
TRINITY_DN202356_c0_g1,K19363
TRINITY_DN109774_c0_g3,K23909
TRINITY_DN165628_c0_g1,K10411
TRINITY_DN119363_c0_g1,K13203
TRINITY_DN96330_c0_g1,K04459
TRINITY_DN114370_c3_g2,K01047
TRINITY_DN92856_c0_g1,K00507
TRINITY_DN120182_c5_g2,K05759
TRINITY_DN104625_c6_g1,K07253
TRINITY_DN122878_c0_g1,K21772
TRINITY_DN101306_c0_g1,K00417
TRINITY_DN118890_c1_g2,K02330
TRINITY_DN99920_c0_g1,K22758
TRINITY_DN116073_c0_g2,K06268
TRINITY_DN102487_c0_g2,K11251
TRINITY_DN70709_c0_g1,K25688
TRINITY_DN106406_c0_g2,K01195
TRINITY_DN117171_c1_g5,K20002
TRINITY_DN115823_c0_g1,K06058
TRINITY_DN109886_c0_g1,K01444
TRINITY_DN108519_c0_g1,K06689
TRINITY_DN91675_c0_g1,K11878
TRINITY_DN107959_c0_g1,K03679
TRINITY_DN125055_c0_g1,K11584
TRINITY_DN111440_c0_g14,K01025
TRINITY_DN109759_c0_g1,K19584
TRINITY_DN112588_c1_g4,K04453
TRINITY_DN119624_c2_g3,K11538
TRINITY_DN111216_c1_g3,K18762
TRINITY_DN111871_c1_g1,K19465
TRINITY_DN8310_c0_g1,K23882
TRINITY_DN99564_c1_g2,K22764
TRINITY_DN105498_c1_g2,K22139
TRINITY_DN56093_c0_g1,K20102
TRINITY_DN114534_c0_g1,K19367
TRINITY_DN119592_c2_g2,K17264
TRINITY_DN117539_c0_g1,K18592
TRINITY_DN112615_c1_g3,K10365
TRINITY_DN105969_c0_g2,K24419
TRINITY_DN91811_c0_g1,K23567
TRINITY_DN101599_c0_g1,K13485
TRINITY_DN114157_c3_g1,K19681
TRINITY_DN79667_c0_g1,K02969
TRINITY_DN111584_c0_g2,K07304
TRINITY_DN100027_c0_g1,K00940
TRINITY_DN109756_c0_g1,K00658
TRINITY_DN58385_c0_g1,K01802
TRINITY_DN107395_c0_g1,K11667
TRINITY_DN97654_c0_g2,K24826
TRINITY_DN91494_c0_g2,K03868
TRINITY_DN20170_c0_g2,K02875
TRINITY_DN114085_c0_g12,K01206
TRINITY_DN90011_c0_g1,K03681
TRINITY_DN109352_c0_g6,K08504
TRINITY_DN92517_c0_g1,K02942
TRINITY_DN99825_c0_g1,K09539
TRINITY_DN120189_c0_g4,K13617
TRINITY_DN114648_c0_g1,K19363
TRINITY_DN122119_c0_g1,K00963
TRINITY_DN91784_c0_g1,K11663
TRINITY_DN111077_c0_g15,K17292
TRINITY_DN109691_c0_g3,K02263
TRINITY_DN136898_c0_g1,K03120
TRINITY_DN210042_c0_g1,K23284
TRINITY_DN113962_c0_g2,K04402
TRINITY_DN117447_c3_g4,K19372
TRINITY_DN114887_c0_g1,K06125
TRINITY_DN115346_c0_g3,K17780
TRINITY_DN94441_c0_g3,K10611
TRINITY_DN112398_c0_g4,K08764
TRINITY_DN185005_c0_g1,K04634
TRINITY_DN92036_c0_g1,K07375
TRINITY_DN93829_c1_g1,K01610
TRINITY_DN110360_c0_g2,K19363
TRINITY_DN123413_c0_g1,K16669
TRINITY_DN123411_c1_g1,K10413
TRINITY_DN123269_c0_g2,K06642
TRINITY_DN122673_c0_g1,K22262
TRINITY_DN123346_c0_g1,K16507
TRINITY_DN107505_c1_g8,K18762
TRINITY_DN111095_c0_g3,K03331
TRINITY_DN111835_c0_g1,K09378
TRINITY_DN181419_c0_g1,K06170
TRINITY_DN119660_c0_g3,K07375
TRINITY_DN123341_c1_g1,K10408
TRINITY_DN122867_c0_g2,K19538
TRINITY_DN121928_c0_g1,K04988
TRINITY_DN122805_c0_g1,K10408
TRINITY_DN123191_c1_g2,K16669
TRINITY_DN112719_c0_g2,K04958
TRINITY_DN117870_c0_g1,K16726
TRINITY_DN121477_c0_g1,K15601
TRINITY_DN123408_c3_g1,K17341
TRINITY_DN109482_c0_g1,K04988
TRINITY_DN120779_c0_g1,K16669
TRINITY_DN96399_c0_g1,K22754
TRINITY_DN123185_c0_g1,K23113
TRINITY_DN123006_c0_g1,K15199
TRINITY_DN121191_c0_g1,K10360
TRINITY_DN119509_c0_g1,K06672
TRINITY_DN118205_c0_g1,K10408
TRINITY_DN122729_c0_g1,K11446
TRINITY_DN105230_c1_g1,K13708
TRINITY_DN123200_c5_g1,K10357
TRINITY_DN121682_c0_g1,K24050
TRINITY_DN123245_c1_g2,K18442
TRINITY_DN120946_c0_g2,K17573
TRINITY_DN121335_c0_g4,K04498
TRINITY_DN123115_c0_g1,K15261
TRINITY_DN121747_c1_g1,K20353
TRINITY_DN123053_c0_g1,K25548
TRINITY_DN122474_c0_g1,K16848
TRINITY_DN123244_c4_g2,K25165
TRINITY_DN121796_c0_g1,K06820
TRINITY_DN122405_c1_g1,K12478
TRINITY_DN122778_c0_g3,K10779
TRINITY_DN122624_c1_g1,K16477
TRINITY_DN123068_c0_g1,K00923
TRINITY_DN119548_c0_g3,K23851
TRINITY_DN120554_c0_g2,K17592
TRINITY_DN116903_c0_g1,K14726
TRINITY_DN122569_c1_g2,K12616
TRINITY_DN113605_c0_g1,K25165
TRINITY_DN110620_c0_g4,K22754
TRINITY_DN121217_c0_g1,K01115
TRINITY_DN115854_c0_g3,K11643
TRINITY_DN122430_c0_g2,K20191
TRINITY_DN122317_c1_g1,K08878
TRINITY_DN121767_c1_g6,K05099
TRINITY_DN118900_c0_g1,K25291
TRINITY_DN121638_c0_g2,K21862
TRINITY_DN121271_c0_g2,K11265
TRINITY_DN33743_c0_g1,K15047
TRINITY_DN118419_c0_g1,K00106
TRINITY_DN122640_c0_g1,K16798
TRINITY_DN121191_c0_g1,K10360
TRINITY_DN67954_c0_g2,K23949
TRINITY_DN118713_c0_g1,K10408
TRINITY_DN118812_c0_g1,K10359
TRINITY_DN121320_c0_g1,K06619
TRINITY_DN120536_c0_g1,K11976
TRINITY_DN118867_c0_g3,K08853
TRINITY_DN119065_c8_g11,K24496
TRINITY_DN108919_c0_g3,K14409
TRINITY_DN121707_c0_g1,K10300
TRINITY_DN114518_c0_g2,K03099
TRINITY_DN122472_c1_g1,K24478
TRINITY_DN122135_c1_g1,K24260
TRINITY_DN118544_c1_g2,K21440
TRINITY_DN121167_c0_g1,K22656
TRINITY_DN117717_c0_g2,K05725
TRINITY_DN118548_c0_g1,K23949
TRINITY_DN121433_c0_g1,K09257
TRINITY_DN122736_c0_g1,K06115
TRINITY_DN119587_c0_g1,K10408
TRINITY_DN121164_c0_g3,K24317
TRINITY_DN119205_c1_g1,K14007
TRINITY_DN121046_c0_g4,K21882
TRINITY_DN116021_c0_g5,K10380
TRINITY_DN121287_c0_g2,K14780
TRINITY_DN89999_c0_g1,K13912
TRINITY_DN98643_c0_g1,K25165
TRINITY_DN114505_c0_g1,K10736
TRINITY_DN120262_c0_g1,K07526
TRINITY_DN120262_c0_g1,K07526
TRINITY_DN121687_c1_g1,K01514
TRINITY_DN100177_c1_g9,K17341
TRINITY_DN93086_c0_g1,K10380
TRINITY_DN117791_c0_g1,K14536
TRINITY_DN121423_c0_g2,K19870
TRINITY_DN118797_c0_g1,K22804
TRINITY_DN121254_c0_g2,K21412
TRINITY_DN118843_c0_g1,K11649
TRINITY_DN122861_c1_g2,K17094
TRINITY_DN122788_c0_g9,K16777
TRINITY_DN109893_c0_g1,K05126
TRINITY_DN117717_c0_g2,K05725
TRINITY_DN113824_c0_g1,K13806
TRINITY_DN118853_c0_g2,K17341
TRINITY_DN122728_c0_g1,K20915
TRINITY_DN102776_c1_g2,K07197
TRINITY_DN100046_c0_g1,K11858
TRINITY_DN122322_c0_g1,K10588
TRINITY_DN107949_c4_g2,K11089
TRINITY_DN120236_c0_g1,K15261
TRINITY_DN122310_c1_g3,K05724
TRINITY_DN97852_c0_g1,K18405
TRINITY_DN121661_c0_g1,K19513
TRINITY_DN120728_c1_g1,K24333
TRINITY_DN123018_c1_g3,K16478
TRINITY_DN121206_c0_g2,K16498
TRINITY_DN120646_c0_g2,K25442
TRINITY_DN118752_c0_g2,K22403
TRINITY_DN120700_c0_g2,K13145
TRINITY_DN118301_c0_g1,K08131
TRINITY_DN114748_c0_g1,K03032
TRINITY_DN55196_c0_g1,K22754
TRINITY_DN122984_c2_g2,K17592
TRINITY_DN122530_c0_g3,K01950
TRINITY_DN116554_c0_g3,K20198
TRINITY_DN120603_c0_g1,K05743
TRINITY_DN117925_c0_g1,K24468
TRINITY_DN121875_c1_g6,K14439
TRINITY_DN118386_c0_g1,K01229
TRINITY_DN122403_c1_g1,K19951
TRINITY_DN116571_c0_g1,K00280
TRINITY_DN104370_c2_g2,K12385
TRINITY_DN118878_c3_g2,K06226
TRINITY_DN120479_c1_g1,K18402
TRINITY_DN113964_c0_g1,K10130
TRINITY_DN123400_c3_g1,K12856
TRINITY_DN103936_c0_g1,K17592
TRINITY_DN101657_c0_g1,K19636
TRINITY_DN112682_c0_g1,K12646
TRINITY_DN201591_c0_g1,K03178
TRINITY_DN119638_c0_g1,K16498
TRINITY_DN108292_c0_g2,K04885
TRINITY_DN122375_c2_g1,K13912
TRINITY_DN112131_c0_g1,K09228
TRINITY_DN113353_c0_g2,K05313
TRINITY_DN121468_c0_g1,K02156
TRINITY_DN111665_c0_g1,K17335
TRINITY_DN119691_c0_g3,K16480
TRINITY_DN121450_c1_g3,K19398
TRINITY_DN117869_c0_g1,K19525
TRINITY_DN120354_c1_g3,K04361
TRINITY_DN121688_c0_g1,K19499
TRINITY_DN85700_c0_g1,K24682
TRINITY_DN117207_c1_g7,K03068
TRINITY_DN120297_c0_g1,K21343
TRINITY_DN119288_c0_g1,K16570
TRINITY_DN116209_c0_g1,K01313
TRINITY_DN119807_c0_g1,K20051
TRINITY_DN113791_c0_g1,K23958
TRINITY_DN124985_c0_g1,K13912
TRINITY_DN118502_c0_g2,K17043
TRINITY_DN122376_c4_g3,K20307
TRINITY_DN118369_c0_g1,K16470
TRINITY_DN114821_c0_g5,K12842
TRINITY_DN117322_c0_g1,K05849
TRINITY_DN120413_c0_g1,K14558
TRINITY_DN120830_c1_g2,K24682
TRINITY_DN120025_c0_g2,K12382
TRINITY_DN102258_c0_g2,K04977
TRINITY_DN37840_c0_g2,K04977
TRINITY_DN117722_c2_g1,K18752
TRINITY_DN121408_c0_g4,K19671
TRINITY_DN117006_c0_g2,K24124
TRINITY_DN114408_c0_g1,K14554
TRINITY_DN121163_c0_g1,K14972
TRINITY_DN102258_c0_g2,K04977
TRINITY_DN116249_c0_g1,K24682
TRINITY_DN111806_c2_g1,K02540
TRINITY_DN59975_c0_g1,K05694
TRINITY_DN120979_c0_g1,K02577
TRINITY_DN116876_c0_g1,K18037
TRINITY_DN115115_c0_g1,K15451
TRINITY_DN114545_c1_g4,K05849
TRINITY_DN114545_c1_g4,K05849
TRINITY_DN119408_c1_g3,K02156
TRINITY_DN121028_c0_g6,K06820
TRINITY_DN120115_c1_g1,K05016
TRINITY_DN119357_c1_g7,K16602
TRINITY_DN114545_c1_g4,K05849
TRINITY_DN120602_c0_g1,K18438
TRINITY_DN123460_c6_g3,K10408
TRINITY_DN117498_c0_g1,K19326
TRINITY_DN112807_c0_g1,K12603
TRINITY_DN120561_c0_g2,K16600
TRINITY_DN115892_c0_g1,K20704
TRINITY_DN118966_c0_g2,K12373
TRINITY_DN121070_c0_g1,K18405
TRINITY_DN111464_c0_g1,K23688
TRINITY_DN122558_c5_g1,K17266
TRINITY_DN115115_c0_g1,K15451
TRINITY_DN114828_c0_g1,K25138
TRINITY_DN111862_c0_g1,K16311
TRINITY_DN105527_c1_g5,K24333
TRINITY_DN117003_c0_g2,K01338
TRINITY_DN107994_c0_g1,K21643
TRINITY_DN93654_c0_g1,K24682
TRINITY_DN220090_c0_g1,K20091
TRINITY_DN104647_c0_g1,K08042
TRINITY_DN116318_c0_g2,K10380
TRINITY_DN117214_c0_g1,K01228
TRINITY_DN117936_c0_g2,K15409
TRINITY_DN117139_c0_g2,K19985
TRINITY_DN98711_c0_g1,K18437
TRINITY_DN77775_c0_g1,K22375
TRINITY_DN120300_c0_g1,K16471
TRINITY_DN118673_c0_g1,K14567
TRINITY_DN112705_c0_g2,K02105
TRINITY_DN116113_c0_g1,K23048
TRINITY_DN119143_c0_g3,K18808
TRINITY_DN119161_c0_g1,K16474
TRINITY_DN118961_c0_g1,K24933
TRINITY_DN118513_c0_g1,K24341
TRINITY_DN120596_c0_g2,K10586
TRINITY_DN118575_c0_g1,K03377
TRINITY_DN123424_c2_g1,K16506
TRINITY_DN119283_c1_g3,K08798
TRINITY_DN114708_c0_g1,K04422
TRINITY_DN117536_c0_g2,K13026
TRINITY_DN106570_c0_g3,K05658
TRINITY_DN110398_c0_g1,K12657
TRINITY_DN122923_c0_g1,K05849
TRINITY_DN119187_c0_g1,K07369
TRINITY_DN122111_c1_g1,K11997
TRINITY_DN120630_c0_g4,K24513
TRINITY_DN115589_c2_g1,K06530
TRINITY_DN118637_c2_g1,K05719
TRINITY_DN115589_c2_g1,K06530
TRINITY_DN121300_c0_g2,K05410
TRINITY_DN117896_c0_g1,K00597
TRINITY_DN122111_c1_g1,K11997
TRINITY_DN118553_c0_g1,K11450
TRINITY_DN119195_c0_g2,K05038
TRINITY_DN120687_c0_g3,K05619
TRINITY_DN120060_c0_g2,K17094
TRINITY_DN121844_c0_g5,K16462
TRINITY_DN110232_c0_g1,K14018
TRINITY_DN106570_c0_g3,K05658
TRINITY_DN120566_c0_g1,K18739
TRINITY_DN68155_c0_g1,K08838
TRINITY_DN118004_c0_g3,K17562
TRINITY_DN112278_c0_g14,K12230
TRINITY_DN106570_c0_g3,K05658
TRINITY_DN116949_c0_g1,K11977
TRINITY_DN119084_c0_g1,K24576
TRINITY_DN116542_c0_g1,K14537
TRINITY_DN123214_c0_g3,K23379
TRINITY_DN121766_c0_g1,K21068
TRINITY_DN118426_c0_g1,K04530
TRINITY_DN118378_c1_g3,K15162
TRINITY_DN92073_c0_g1,K10380
TRINITY_DN114993_c0_g4,K11298
TRINITY_DN113293_c0_g1,K12035
TRINITY_DN111866_c0_g1,K05619
TRINITY_DN117064_c0_g2,K09228
TRINITY_DN117190_c1_g3,K05094
TRINITY_DN119363_c0_g1,K13203
TRINITY_DN112920_c0_g1,K21754
TRINITY_DN106263_c0_g1,K09228
TRINITY_DN120540_c0_g2,K13128
TRINITY_DN118720_c0_g1,K12311
TRINITY_DN120776_c0_g1,K06238
TRINITY_DN119394_c1_g1,K24886
TRINITY_DN118731_c1_g1,K12373
TRINITY_DN146330_c0_g1,K01681
TRINITY_DN108452_c0_g1,K05011
TRINITY_DN121418_c0_g4,K24510
TRINITY_DN108908_c0_g1,K09173
TRINITY_DN110894_c0_g1,K11417
TRINITY_DN115685_c0_g1,K09186
TRINITY_DN104922_c0_g1,K19511
TRINITY_DN101883_c0_g1,K22285
TRINITY_DN112245_c0_g1,K16479
TRINITY_DN110827_c1_g1,K11182
TRINITY_DN108100_c0_g1,K19511
TRINITY_DN121807_c0_g1,K08797
TRINITY_DN112130_c0_g1,K00728
TRINITY_DN115543_c0_g1,K11790
TRINITY_DN115754_c0_g1,K00698
TRINITY_DN112478_c2_g1,K18050
TRINITY_DN101316_c0_g1,K20823
TRINITY_DN122803_c0_g1,K10399
TRINITY_DN118830_c0_g1,K05643
TRINITY_DN117959_c0_g1,K08864
TRINITY_DN113969_c0_g1,K16749
TRINITY_DN120056_c0_g1,K14763
TRINITY_DN105680_c0_g1,K09228
TRINITY_DN96219_c1_g1,K14616
TRINITY_DN120841_c0_g2,K20278
TRINITY_DN118178_c0_g1,K16747
TRINITY_DN105747_c0_g1,K19511
TRINITY_DN91542_c0_g2,K24553
TRINITY_DN119009_c0_g3,K11447
TRINITY_DN119698_c0_g3,K08825
TRINITY_DN116770_c0_g1,K16686
TRINITY_DN111866_c0_g2,K05619
TRINITY_DN120759_c0_g3,K21847
TRINITY_DN113219_c0_g1,K24576
TRINITY_DN118305_c0_g1,K06184
TRINITY_DN122019_c0_g1,K19984
TRINITY_DN98591_c0_g1,K24635
TRINITY_DN109326_c1_g3,K14288
TRINITY_DN121248_c0_g2,K23962
TRINITY_DN80472_c0_g1,K06709
TRINITY_DN122811_c4_g3,K06530
TRINITY_DN105035_c0_g1,K10636
TRINITY_DN117732_c0_g1,K14573
TRINITY_DN121075_c0_g1,K03234
TRINITY_DN96714_c0_g1,K19410
TRINITY_DN107772_c0_g1,K09100
TRINITY_DN119274_c0_g1,K08869
TRINITY_DN93978_c0_g1,K12373
TRINITY_DN107491_c0_g2,K08635
TRINITY_DN119265_c0_g1,K10480
TRINITY_DN112141_c1_g1,K04380
TRINITY_DN111993_c0_g1,K11136
TRINITY_DN117312_c0_g1,K02605
TRINITY_DN119052_c0_g1,K19949
TRINITY_DN120006_c0_g4,K20281
TRINITY_DN118418_c2_g11,K14408
TRINITY_DN113291_c0_g3,K18060
TRINITY_DN117496_c0_g2,K00649
TRINITY_DN106946_c0_g1,K09098
TRINITY_DN117468_c0_g2,K02154
TRINITY_DN119806_c0_g4,K11865
TRINITY_DN112599_c0_g1,K18993
TRINITY_DN110224_c1_g14,K09228
TRINITY_DN121661_c0_g1,K19513
TRINITY_DN105092_c0_g1,K10176
TRINITY_DN120938_c0_g1,K02353
TRINITY_DN109368_c0_g1,K21396
TRINITY_DN117620_c2_g1,K14707
TRINITY_DN116591_c2_g1,K24610
TRINITY_DN106770_c0_g1,K12323
TRINITY_DN121064_c1_g1,K09040
TRINITY_DN117819_c0_g1,K10264
TRINITY_DN118401_c0_g1,K03240
TRINITY_DN108989_c0_g3,K24496
TRINITY_DN119680_c0_g3,K11997
TRINITY_DN103351_c0_g1,K06756
TRINITY_DN116531_c0_g1,K24068
TRINITY_DN116885_c0_g2,K01349
TRINITY_DN118177_c1_g1,K16911
TRINITY_DN117228_c0_g2,K23720
TRINITY_DN119630_c1_g4,K15261
TRINITY_DN114923_c0_g1,K19327
TRINITY_DN115462_c0_g1,K11834
TRINITY_DN86986_c0_g1,K15516
TRINITY_DN112936_c0_g1,K15603
TRINITY_DN117240_c0_g1,K09228
TRINITY_DN117678_c0_g1,K23112
TRINITY_DN108013_c0_g1,K08043
TRINITY_DN122210_c1_g1,K19347
TRINITY_DN110047_c0_g1,K10864
TRINITY_DN126842_c0_g1,K06467
TRINITY_DN120679_c0_g2,K09228
TRINITY_DN110709_c0_g1,K05858
TRINITY_DN114286_c0_g2,K00888
TRINITY_DN110175_c1_g4,K06496
TRINITY_DN118614_c0_g1,K21245
TRINITY_DN121717_c1_g1,K16680
TRINITY_DN119836_c0_g3,K00461
TRINITY_DN119263_c0_g2,K20030
TRINITY_DN120726_c0_g1,K14850
TRINITY_DN119069_c1_g1,K15302
TRINITY_DN122429_c1_g5,K12026
TRINITY_DN117163_c1_g1,K23961
TRINITY_DN118000_c0_g1,K06670
TRINITY_DN107635_c0_g5,K24513
TRINITY_DN118942_c0_g1,K01876
TRINITY_DN110436_c0_g1,K18808
TRINITY_DN122619_c1_g3,K20101
TRINITY_DN121002_c0_g6,K10645
TRINITY_DN118796_c0_g1,K10307
TRINITY_DN120250_c0_g2,K12307
TRINITY_DN119841_c0_g4,K24629
